xr_person_id,zh_state,zh_district,xh_urban_rural,zh_urban_rural2,zh_member_number,xr_age_final,xr_gender_final,xr_has_aadhaar,zh_state_district,zr_elderly,zh_homeless,zh_laborer,zh_migrant_laborer,zr_third_gender,zh_secc_classification,xh_mem_weight,zh_hh_num_members,zh_caste,zh_religion,xh_enroled_in_school_flag,xh_school_admission_aadhaar_mandatory,xh_school_admission_aadhaar_of_child,xh_school_admission_aadhaar_of_father,xh_school_admission_aadhaar_of_guardian,xh_school_admission_aadhaar_of_mother,xh_school_admission_denied_due_to_aadhaar,xh_school_admission_produced_aadhaar_flag,xh_school_has_mdm_program_flag,xh_school_mdm_denied_due_to_aadhaar,xh_want_to_enrol_in_school,zh_denial_not_enroled_in_school_reason,zh_school_enrolment_date,zr_age_bucket1,zr_age_bucket2,zr_age_bucket3,zr_age_bucket4
P0102964162,Andhra Pradesh,Guntur,Urban (S),Urban,2,38,Male,Yes,Andhra Pradesh_Guntur,No,No,Yes,No,No,Automatically excluded,69949.2235240337,4,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102964162,Andhra Pradesh,Guntur,Urban (S),Urban,3,15,Female,Yes,Andhra Pradesh_Guntur,No,No,Yes,No,No,Automatically excluded,52068.9566464632,4,Non-vulnerable ST,Hindu,Yes,Mandatory,Child,Father,,Mother,No,Yes,No,,,,2010-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102964162,Andhra Pradesh,Guntur,Urban (S),Urban,4,11,Male,Yes,Andhra Pradesh_Guntur,No,No,Yes,No,No,Automatically excluded,52068.9566464632,4,Non-vulnerable ST,Hindu,Yes,Mandatory,Child,Father,,Mother,No,Yes,No,,,,2014-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102964289,Jharkhand,Saraikela Khareswan,Rural (S),Rural,1,38,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,34325.939486099,4,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102964289,Jharkhand,Saraikela Khareswan,Rural (S),Rural,2,35,Female,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,34325.939486099,4,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102964289,Jharkhand,Saraikela Khareswan,Rural (S),Rural,3,13,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,21573.3966380164,4,OBC,Hindu,Yes,Mandatory,Child,Father,,Mother,Yes,Yes,Yes,No,,,2005-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102964289,Jharkhand,Saraikela Khareswan,Rural (S),Rural,4,11,Male,Yes,Jharkhand_Saraikela Khareswan,No,No,Yes,No,No,General,21573.3966380164,4,OBC,Hindu,Yes,Mandatory,Child,Father,,Mother,No,Yes,Yes,No,,,2008-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102964311,Punjab,Amritsar,Urban (L),Urban,1,72,Male,Yes,Punjab_Amritsar,Yes,No,No,No,No,Automatically excluded,25440.2708414261,4,Non-vulnerable ST,Sikh,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102964311,Punjab,Amritsar,Urban (L),Urban,2,46,Male,Yes,Punjab_Amritsar,Yes,No,No,No,No,Automatically excluded,25440.2708414261,4,Non-vulnerable ST,Sikh,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102964311,Punjab,Amritsar,Urban (L),Urban,3,43,Female,Yes,Punjab_Amritsar,Yes,No,No,No,No,Automatically excluded,25440.2708414261,4,Non-vulnerable ST,Sikh,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102964311,Punjab,Amritsar,Urban (L),Urban,4,25,Male,Yes,Punjab_Amritsar,Yes,No,No,No,No,Automatically excluded,25440.2708414261,4,Non-vulnerable ST,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102964381,NCT of Delhi,West Delhi,Urban (L),Urban,1,30,Male,Yes,NCT of Delhi_West Delhi,No,No,Yes,No,No,Automatically excluded,20535.8196910362,4,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102964381,NCT of Delhi,West Delhi,Urban (L),Urban,2,30,Female,Yes,NCT of Delhi_West Delhi,No,No,Yes,No,No,Automatically excluded,20535.8196910362,4,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102964381,NCT of Delhi,West Delhi,Urban (L),Urban,3,13,Female,No,NCT of Delhi_West Delhi,No,No,Yes,No,No,Automatically excluded,11794.8330156745,4,General,Hindu,Yes,Optional,,,,,No,No,No,,,,2010-04-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102964381,NCT of Delhi,West Delhi,Urban (L),Urban,4,6,Female,No,NCT of Delhi_West Delhi,No,No,Yes,No,No,Automatically excluded,11794.8330156745,4,General,Hindu,Yes,Mandatory,Child,Father,,Mother,No,Yes,No,,,,2017-04-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102964426,Punjab,Fatehgarh Sahib,Urban (S),Urban,1,35,Male,Yes,Punjab_Fatehgarh Sahib,No,No,Yes,No,No,Automatically excluded,25440.2708414261,1,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102964536,Madhya Pradesh,Jabalpur,Rural (S),Rural,1,58,Male,Yes,Madhya Pradesh_Jabalpur,No,No,Yes,No,No,Automatically excluded,49275.210898293,4,OBC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102964536,Madhya Pradesh,Jabalpur,Rural (S),Rural,2,53,Female,Yes,Madhya Pradesh_Jabalpur,No,No,Yes,No,No,Automatically excluded,49275.210898293,4,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102964536,Madhya Pradesh,Jabalpur,Rural (S),Rural,3,23,Male,Yes,Madhya Pradesh_Jabalpur,No,No,Yes,No,No,Automatically excluded,49275.210898293,4,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102964536,Madhya Pradesh,Jabalpur,Rural (S),Rural,4,21,Female,Yes,Madhya Pradesh_Jabalpur,No,No,Yes,No,No,Automatically excluded,49275.210898293,4,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102964864,NCT of Delhi,South Delhi,Urban (L),Urban,1,63,Male,Yes,NCT of Delhi_South Delhi,No,No,Yes,No,No,General,20535.8196910362,3,OBC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102964864,NCT of Delhi,South Delhi,Urban (L),Urban,2,48,Female,Yes,NCT of Delhi_South Delhi,No,No,Yes,No,No,General,20535.8196910362,3,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102964864,NCT of Delhi,South Delhi,Urban (L),Urban,3,28,Female,Yes,NCT of Delhi_South Delhi,No,No,Yes,No,No,General,20535.8196910362,3,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102964888,Jharkhand,Saraikela Khareswan,Rural (S),Rural,1,80,Female,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,34325.939486099,6,OBC,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102964888,Jharkhand,Saraikela Khareswan,Rural (S),Rural,2,44,Male,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,34325.939486099,6,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102964888,Jharkhand,Saraikela Khareswan,Rural (S),Rural,3,42,Female,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,34325.939486099,6,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102964888,Jharkhand,Saraikela Khareswan,Rural (S),Rural,4,19,Male,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,34325.939486099,6,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102964888,Jharkhand,Saraikela Khareswan,Rural (S),Rural,5,16,Female,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,21573.3966380164,6,OBC,Hindu,Yes,Don't know,,,,,No,Don't know,No,,,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102964888,Jharkhand,Saraikela Khareswan,Rural (S),Rural,6,13,Male,Yes,Jharkhand_Saraikela Khareswan,Yes,No,No,No,No,Automatically excluded,21573.3966380164,6,OBC,Hindu,Yes,Don't know,,,,,No,Don't know,No,,,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102964922,Andhra Pradesh,Chittor,Rural (L),Rural,1,85,Male,Yes,Andhra Pradesh_Chittor,Yes,No,No,No,No,General,69949.2235240337,2,OBC,Muslim,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102964922,Andhra Pradesh,Chittor,Rural (L),Rural,2,75,Female,Yes,Andhra Pradesh_Chittor,Yes,No,No,No,No,General,69949.2235240337,2,OBC,Muslim,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102965150,Uttar Pradesh,Allahabad,Rural (S),Rural,1,22,Male,Yes,Uttar Pradesh_Allahabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,6,OBC,Muslim,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102965150,Uttar Pradesh,Allahabad,Rural (S),Rural,2,55,Male,Yes,Uttar Pradesh_Allahabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,6,OBC,Muslim,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102965150,Uttar Pradesh,Allahabad,Rural (S),Rural,3,25,Male,Yes,Uttar Pradesh_Allahabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,6,OBC,Muslim,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102965150,Uttar Pradesh,Allahabad,Rural (S),Rural,4,50,Female,Yes,Uttar Pradesh_Allahabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,6,OBC,Muslim,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102965150,Uttar Pradesh,Allahabad,Rural (S),Rural,5,20,Male,Yes,Uttar Pradesh_Allahabad,No,No,Yes,No,No,Automatically excluded,134024.943235477,6,OBC,Muslim,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102965150,Uttar Pradesh,Allahabad,Rural (S),Rural,6,14,Male,Yes,Uttar Pradesh_Allahabad,No,No,Yes,No,No,Automatically excluded,159410.41951483,6,OBC,Muslim,Yes,Optional,,,,,No,No,No,,,,2011-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102965518,Madhya Pradesh,Jabalpur,Urban (S),Urban,1,38,Male,Yes,Madhya Pradesh_Jabalpur,No,No,Yes,No,No,Automatically included,49275.210898293,5,Vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102965518,Madhya Pradesh,Jabalpur,Urban (S),Urban,2,34,Female,Yes,Madhya Pradesh_Jabalpur,No,No,Yes,No,No,Automatically included,49275.210898293,5,Vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102965518,Madhya Pradesh,Jabalpur,Urban (S),Urban,3,17,Female,Yes,Madhya Pradesh_Jabalpur,No,No,Yes,No,No,Automatically included,19735.9988423588,5,Vulnerable ST,Hindu,Yes,Don't know,,,,,No,No,Yes,No,,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102965518,Madhya Pradesh,Jabalpur,Urban (S),Urban,4,15,Female,Yes,Madhya Pradesh_Jabalpur,No,No,Yes,No,No,Automatically included,19735.9988423588,5,Vulnerable ST,Hindu,Yes,Don't know,,,,,No,No,Yes,No,,,2007-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102965518,Madhya Pradesh,Jabalpur,Urban (S),Urban,5,13,Male,Yes,Madhya Pradesh_Jabalpur,No,No,Yes,No,No,Automatically included,19735.9988423588,5,Vulnerable ST,Hindu,Yes,Don't know,,,,,No,No,No,,,,2006-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102965592,Jharkhand,Dumka,Rural (S),Rural,1,35,Male,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,34325.939486099,6,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102965592,Jharkhand,Dumka,Rural (S),Rural,2,32,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,34325.939486099,6,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102965592,Jharkhand,Dumka,Rural (S),Rural,3,14,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,10786.6983190082,6,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102965592,Jharkhand,Dumka,Rural (S),Rural,4,9,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,10786.6983190082,6,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102965592,Jharkhand,Dumka,Rural (S),Rural,5,5,Male,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,10786.6983190082,6,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102965592,Jharkhand,Dumka,Rural (S),Rural,6,2,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,10786.6983190082,6,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102965593,Jharkhand,Dumka,Rural (S),Rural,1,35,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,34325.939486099,5,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102965593,Jharkhand,Dumka,Rural (S),Rural,2,40,Male,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,34325.939486099,5,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102965593,Jharkhand,Dumka,Rural (S),Rural,3,14,Male,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,14382.2644253443,5,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102965593,Jharkhand,Dumka,Rural (S),Rural,4,3,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,14382.2644253443,5,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,0 to 5 years old,0 to 5 years old,Children,Children
P0102965593,Jharkhand,Dumka,Rural (S),Rural,5,8,Female,Yes,Jharkhand_Dumka,No,No,Yes,No,No,Automatically excluded,14382.2644253443,5,Non-vulnerable ST,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102965865,Punjab,Amritsar,Urban (L),Urban,1,50,Male,Yes,Punjab_Amritsar,No,No,Yes,Yes,No,General,25440.2708414261,3,SC,Sikh,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102965865,Punjab,Amritsar,Urban (L),Urban,2,19,Female,Yes,Punjab_Amritsar,No,No,Yes,Yes,No,General,25440.2708414261,3,SC,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102965865,Punjab,Amritsar,Urban (L),Urban,3,20,Male,Yes,Punjab_Amritsar,No,No,Yes,Yes,No,General,25440.2708414261,3,SC,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102966109,Tamil Nadu,Tirunelveli,Rural (S),Rural,1,47,Female,Yes,Tamil Nadu_Tirunelveli,No,No,Yes,No,No,Automatically excluded,64249.7594632898,2,OBC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102966109,Tamil Nadu,Tirunelveli,Rural (S),Rural,2,23,Male,Yes,Tamil Nadu_Tirunelveli,No,No,Yes,No,No,Automatically excluded,64249.7594632898,2,OBC,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102966149,Punjab,Amritsar,Urban (L),Urban,1,45,Male,Yes,Punjab_Amritsar,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102966149,Punjab,Amritsar,Urban (L),Urban,2,43,Female,Yes,Punjab_Amritsar,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102966149,Punjab,Amritsar,Urban (L),Urban,3,23,Male,Yes,Punjab_Amritsar,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102966149,Punjab,Amritsar,Urban (L),Urban,4,20,Female,Yes,Punjab_Amritsar,No,No,Yes,No,No,Automatically excluded,25440.2708414261,5,SC,Sikh,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102966149,Punjab,Amritsar,Urban (L),Urban,5,17,Female,Yes,Punjab_Amritsar,No,No,Yes,No,No,Automatically excluded,26038.6536184142,5,SC,Sikh,Yes,Mandatory,Child,Father,,Mother,No,Yes,Yes,No,,,2019-04-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102966203,Odisha,Balangir,Rural (S),Rural,1,40,Male,Yes,Odisha_Balangir,No,No,Yes,No,No,Automatically included,65725.6536696887,6,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102966203,Odisha,Balangir,Rural (S),Rural,2,38,Female,Yes,Odisha_Balangir,No,No,Yes,No,No,Automatically included,65725.6536696887,6,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102966203,Odisha,Balangir,Rural (S),Rural,3,20,Male,Yes,Odisha_Balangir,No,No,Yes,No,No,Automatically included,65725.6536696887,6,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102966203,Odisha,Balangir,Rural (S),Rural,4,19,Male,Yes,Odisha_Balangir,No,No,Yes,No,No,Automatically included,65725.6536696887,6,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,18 to 25 years old,18 to 70 years old,Adults,Adults
P0102966203,Odisha,Balangir,Rural (S),Rural,5,13,Female,Yes,Odisha_Balangir,No,No,Yes,No,No,Automatically included,44477.3512018789,6,Non-vulnerable ST,Hindu,Yes,No option to provide Aadhaar,,,,,No,No,Yes,No,,,2008-03-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102966203,Odisha,Balangir,Rural (S),Rural,6,11,Male,Yes,Odisha_Balangir,No,No,Yes,No,No,Automatically included,44477.3512018789,6,Non-vulnerable ST,Hindu,Yes,No option to provide Aadhaar,,,,,No,No,Yes,No,,,2009-03-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102966564,Maharashtra,Thane,Urban (S),Urban,1,42,Male,Yes,Maharashtra_Thane,No,No,Yes,No,No,Automatically included,76236.6713229508,4,No response,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102966564,Maharashtra,Thane,Urban (S),Urban,2,40,Female,No,Maharashtra_Thane,No,No,Yes,No,No,Automatically included,76236.6713229508,4,No response,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102966564,Maharashtra,Thane,Urban (S),Urban,3,17,Female,Yes,Maharashtra_Thane,No,No,Yes,No,No,Automatically included,42230.9538967986,4,No response,Hindu,Yes,Mandatory,,,,,No,,Yes,Yes,,,2007-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102966564,Maharashtra,Thane,Urban (S),Urban,4,15,Male,Yes,Maharashtra_Thane,No,No,Yes,No,No,Automatically included,42230.9538967986,4,No response,Hindu,Yes,Mandatory,,,,,No,,Yes,Yes,,,2008-06-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102967001,Punjab,Amritsar,Urban (L),Urban,1,50,Male,Yes,Punjab_Amritsar,No,No,Yes,Yes,No,Automatically excluded,25440.2708414261,4,SC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102967001,Punjab,Amritsar,Urban (L),Urban,2,45,Female,Yes,Punjab_Amritsar,No,No,Yes,Yes,No,Automatically excluded,25440.2708414261,4,SC,Hindu,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102967001,Punjab,Amritsar,Urban (L),Urban,3,13,Male,Yes,Punjab_Amritsar,No,No,Yes,Yes,No,Automatically excluded,13019.3268092071,4,SC,Hindu,Yes,Mandatory,Child,Father,,Mother,Yes,Yes,Yes,Yes,,,2019-04-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102967001,Punjab,Amritsar,Urban (L),Urban,4,11,Female,Yes,Punjab_Amritsar,No,No,Yes,Yes,No,Automatically excluded,13019.3268092071,4,SC,Hindu,Yes,Mandatory,Child,,,Mother,Yes,Yes,Yes,Yes,,,2019-02-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102967066,Assam,Goalpara,Urban (S),Urban,1,58,Male,No,Assam_Goalpara,No,Yes,No,No,No,Automatically included,37775.332073001,1,No response,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102967089,Madhya Pradesh,Indore,Rural (S),Rural,1,75,Male,Yes,Madhya Pradesh_Indore,Yes,No,No,No,No,Automatically excluded,49275.210898293,7,OBC,Hindu,,,,,,,,,,,,,,Elderly (71 and above),Elderly (71 and above),Elderly (71 and above),Adults
P0102967089,Madhya Pradesh,Indore,Rural (S),Rural,2,65,Female,Yes,Madhya Pradesh_Indore,Yes,No,No,No,No,Automatically excluded,49275.210898293,7,OBC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102967089,Madhya Pradesh,Indore,Rural (S),Rural,3,40,Male,Yes,Madhya Pradesh_Indore,Yes,No,No,No,No,Automatically excluded,49275.210898293,7,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102967089,Madhya Pradesh,Indore,Rural (S),Rural,4,38,Female,Yes,Madhya Pradesh_Indore,Yes,No,No,No,No,Automatically excluded,49275.210898293,7,OBC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102967089,Madhya Pradesh,Indore,Rural (S),Rural,5,17,Female,Yes,Madhya Pradesh_Indore,Yes,No,No,No,No,Automatically excluded,19735.9988423588,7,OBC,Hindu,No,,,,,,,,,,No,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102967089,Madhya Pradesh,Indore,Rural (S),Rural,6,15,Male,Yes,Madhya Pradesh_Indore,Yes,No,No,No,No,Automatically excluded,19735.9988423588,7,OBC,Hindu,Yes,Optional,,,,,No,,Yes,Yes,,,2008-07-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102967089,Madhya Pradesh,Indore,Rural (S),Rural,7,12,Female,Yes,Madhya Pradesh_Indore,Yes,No,No,No,No,Automatically excluded,19735.9988423588,7,OBC,Hindu,Yes,Optional,,,,,No,,Yes,Yes,,,2009-04-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102967275,Assam,Goalpara,Urban (S),Urban,1,57,Male,No,Assam_Goalpara,No,Yes,No,No,No,Automatically included,37775.332073001,1,Non-vulnerable ST,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102967500,Assam,Nagaon,Rural (S),Rural,1,60,Male,Yes,Assam_Nagaon,No,No,Yes,No,No,Automatically included,37775.332073001,2,No response,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102967500,Assam,Nagaon,Rural (S),Rural,2,40,Female,Yes,Assam_Nagaon,No,No,Yes,No,No,Automatically included,37775.332073001,2,No response,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102967842,Chhattisgarh,Bilaspur,Rural (S),Rural,1,60,Male,Yes,Chhattisgarh_Bilaspur,No,No,Yes,No,No,Automatically excluded,26314.0484953763,5,SC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102967842,Chhattisgarh,Bilaspur,Rural (S),Rural,2,56,Female,Yes,Chhattisgarh_Bilaspur,No,No,Yes,No,No,Automatically excluded,26314.0484953763,5,SC,Hindu,,,,,,,,,,,,,,56 to 70 years old,18 to 70 years old,Adults,Adults
P0102967842,Chhattisgarh,Bilaspur,Rural (S),Rural,3,30,Female,Yes,Chhattisgarh_Bilaspur,No,No,Yes,No,No,Automatically excluded,26314.0484953763,5,SC,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102967842,Chhattisgarh,Bilaspur,Rural (S),Rural,4,17,Female,Yes,Chhattisgarh_Bilaspur,No,No,Yes,No,No,Automatically excluded,19134.8049834956,5,SC,Hindu,Yes,Don't know,,,,,No,No,Yes,No,,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102967842,Chhattisgarh,Bilaspur,Rural (S),Rural,5,15,Male,Yes,Chhattisgarh_Bilaspur,No,No,Yes,No,No,Automatically excluded,19134.8049834956,5,SC,Hindu,Yes,Optional,Child,,,,No,Yes,Yes,No,,,,6 to 17 years old,6 to 17 years old,Children,Children
P0102967917,Maharashtra,Pune,Urban (L),Urban,1,38,Male,Yes,Maharashtra_Pune,No,No,Yes,No,No,Automatically excluded,76236.6713229508,3,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102967917,Maharashtra,Pune,Urban (L),Urban,2,34,Female,Yes,Maharashtra_Pune,No,No,Yes,No,No,Automatically excluded,76236.6713229508,3,General,Hindu,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
P0102967917,Maharashtra,Pune,Urban (L),Urban,3,10,Male,Yes,Maharashtra_Pune,No,No,Yes,No,No,Automatically excluded,84461.9077935972,3,General,Hindu,Yes,Optional,Child,,,Father,No,Yes,No,,,,2016-08-15,6 to 17 years old,6 to 17 years old,Children,Children
P0102967961,Andhra Pradesh,Chittor,Rural (L),Rural,1,55,Female,Yes,Andhra Pradesh_Chittor,No,No,Yes,No,No,Automatically excluded,69949.2235240337,6,SC,Muslim,,,,,,,,,,,,,,41 to 55 years old,18 to 70 years old,Adults,Adults
P0102967961,Andhra Pradesh,Chittor,Rural (L),Rural,2,30,Male,Yes,Andhra Pradesh_Chittor,No,No,Yes,No,No,Automatically excluded,69949.2235240337,6,SC,Muslim,,,,,,,,,,,,,,26 to 40 years old,18 to 70 years old,Adults,Adults
